wh_dept_id,wh_name,large_class_code,large_class_name,goods_id,goods_name,mark_type,is_purchase,dt
-1,全国,SC0013,工服类,463,男装加绒毛衫XXXL,4,0,2024-01-22
-1,全国,SC0014,日耗品,5868,庄臣丝洁免过水洗手消毒液500ML*12瓶/箱,4,0,2024-01-22
-1,全国,SC0003,轻食,6169,可颂,4,0,2024-01-22
-1,全国,SC0014,日耗品,8311,环保餐巾纸（小鹿茶）,4,0,2024-01-22
-1,全国,SC0007,营销物料,28177,6月活动窗贴A,4,0,2024-01-22
-1,全国,SC0006,原料,35,宇治抹茶绿妃,4,0,2024-01-22
-1,全国,SC0002,器具类,28415,火腿芝士蛋香可颂模型,4,0,2024-01-22
-1,全国,SC0006,原料,43,接骨木味糖浆,4,0,2024-01-22
-1,全国,SC0002,器具类,5875,消毒母液瓶,4,0,2024-01-22
-1,全国,SC0001,办公用品,154,笔筒,4,0,2024-01-22
-1,全国,SC0004,包装类,20968,单支吸管粗（PLA）,3,1,2024-01-22
-1,全国,SC0015,零食,5329,今日坚果,4,0,2024-01-22
-1,全国,SC0007,营销物料,27881,新年中帆202301,4,0,2024-01-22
-1,全国,SC0003,轻食,717,百嘉宜蓝莓麦芬,4,0,2024-01-22
-1,全国,SC0002,器具类,3977,塑料运冰铲,3,1,2024-01-22
-1,全国,SC0004,包装类,27763,SGP-单支吸管粗,3,1,2024-01-22
-1,全国,SC0002,器具类,11601,垃圾桶（有害垃圾-红色）8L,3,1,2024-01-22
-1,全国,SC0006,原料,28047,0卡雪菊风味饮料浓浆,4,0,2024-01-22
-1,全国,SC0006,原料,28121,0卡柚子风味饮料浓浆,4,0,2024-01-22
-1,全国,SC0004,包装类,242,V型纸袋,3,1,2024-01-22
-1,全国,SC0004,包装类,4061,樱桃番茄五谷食盒环带,4,0,2024-01-22
-1,全国,SC0014,日耗品,13169,橡胶加长手套（绿）,3,1,2024-01-22
-1,全国,SC0001,办公用品,19084,防震气泡膜,4,0,2024-01-22
-1,全国,SC0013,工服类,27897,长袖衬衫-L,4,0,2024-01-22
-1,全国,SC0007,营销物料,25358,塑胶餐垫,4,0,2024-01-22
-1,全国,SC0014,日耗品,85,保质期贴纸星期一,4,0,2024-01-22
-1,全国,SC0002,器具类,200,不锈钢1/6份数盆,3,1,2024-01-22
-1,全国,SC0003,轻食,11671,抹茶风味大福,4,0,2024-01-22
-1,全国,SC0015,零食,10299,榴莲捉腰记,4,0,2024-01-22
-1,全国,SC0006,原料,25183,0卡柑橘风味饮料浓浆,4,0,2024-01-22
-1,全国,SC0003,轻食,26093,青苹果味半熟芝士蛋糕,4,0,2024-01-22
-1,全国,SC0006,原料,27926,绿茶调味茶固体饮料,3,0,2024-01-22
-1,全国,SC0004,包装类,19868,冰淇淋杯平盖,4,0,2024-01-22
-1,全国,SC0006,原料,28083,轻乳,4,0,2024-01-22
-1,全国,SC0015,零食,10649,桃子味软糖,4,0,2024-01-22
-1,全国,SC0007,营销物料,28020,4月活动中帆202304,4,0,2024-01-22
-1,全国,SC0003,轻食,28440,芝士巴斯克蛋糕,3,0,2024-01-22
-1,全国,SC0003,轻食,3914,鱼香茄子饭220g,4,0,2024-01-22
-1,全国,SC0004,包装类,27756,SGP-标杯贴纸,3,1,2024-01-22
-1,全国,SC0013,工服类,27905,短袖衬衫-XL,4,0,2024-01-22
-1,全国,SC0007,营销物料,28498,12月下旬活动贴纸202312,4,0,2024-01-22
-1,全国,SC0003,轻食,27622,海盐小奥马卡龙,4,0,2024-01-22
-1,全国,SC0007,营销物料,27213,社群桌牌202206,4,0,2024-01-22
-1,全国,SC0007,营销物料,25155,1级菜单202201,4,0,2024-01-22
-1,全国,SC0014,日耗品,27227,咖啡机牛奶系统清洁药粉,3,1,2024-01-22
-1,全国,SC0003,轻食,28265,白桃乌龙大福,4,0,2024-01-22
-1,全国,SC0006,原料,9858,椰子蛋糕风味糖浆,4,0,2024-01-22
-1,全国,SC0004,包装类,25743,22oz 吸塑杯PLA,4,0,2024-01-22
-1,全国,SC0003,轻食,27353,青提风味大福,4,0,2024-01-22
-1,全国,SC0003,轻食,20442,巧克力小司康,4,0,2024-01-22
-1,全国,SC0007,营销物料,28044,招聘-加长中帆202304,4,0,2024-01-22
-1,全国,SC0014,日耗品,10964,酒精棉,4,0,2024-01-22
-1,全国,SC0007,营销物料,28095,5月营销活动B窗贴202305,4,0,2024-01-22
-1,全国,SC0002,器具类,7835,底料勺(红柄)50g,3,1,2024-01-22
-1,全国,SC0015,零食,8626,紫衣腰果,4,0,2024-01-22
-1,全国,SC0006,原料,27626,0卡山茶花蜂蜜风味饮料浓浆,4,0,2024-01-22
-1,全国,SC0001,办公用品,223,剪刀,3,1,2024-01-22
-1,全国,SC0002,器具类,145,圆形PC储物桶,3,1,2024-01-22
-1,全国,SC0004,包装类,20727,90口径 直饮冰杯盖（小鹿茶）,4,0,2024-01-22
-1,全国,SC0004,包装类,27761,SGP-隔热板,3,1,2024-01-22
-1,全国,SC0014,日耗品,121,标准垃圾袋,3,1,2024-01-22
-1,全国,SC0004,包装类,4054,金枪鱼谷物沙拉环带,4,0,2024-01-22
-1,全国,SC0006,原料,21,太古糖水,4,0,2024-01-22
-1,全国,SC0007,营销物料,27430,冰萃集合中帆202208,4,0,2024-01-22
-1,全国,SC0006,原料,27479,调味桂花龙井绿茶,4,0,2024-01-22
-1,全国,SC0007,营销物料,27948,4月吸管标签202304,4,0,2024-01-22
-1,全国,SC0006,原料,25470,冷冻调制血橙,3,0,2024-01-22
-1,全国,SC0004,包装类,27171,16oz热饮杯PLA,1,1,2024-01-22
-1,全国,SC0013,工服类,738,外卖马甲,4,0,2024-01-22
-1,全国,SC0014,日耗品,661,环保餐巾纸,3,1,2024-01-22
-1,全国,SC0003,轻食,613,意大利烤鸡卷,4,0,2024-01-22
-1,全国,SC0002,器具类,4509,抹水器,3,1,2024-01-22
-1,全国,SC0006,原料,4278,茉莉花茶茶汤,4,0,2024-01-22
-1,全国,SC0002,器具类,5658,奶油枪塑料喷嘴,3,1,2024-01-22
-1,全国,SC0006,原料,8024,植脂末,4,0,2024-01-22
-1,全国,SC0002,器具类,12931,物流周转箱(可折叠),4,0,2024-01-22
-1,全国,SC0006,原料,20717,茉莉花茶包,4,0,2024-01-22
-1,全国,SC0002,器具类,25337,冰漏斗,4,0,2024-01-22
-1,全国,SC0014,日耗品,850,2023纽扣电池（电子秤用）,3,1,2024-01-22
-1,全国,SC0002,器具类,8157,外包箱（小鹿茶）,4,0,2024-01-22
-1,全国,SC0002,器具类,23,圆头温度计,4,0,2024-01-22
-1,全国,SC0003,轻食,3921,蛋炒饭400g,4,0,2024-01-22
-1,全国,SC0015,零食,13750,日式早餐蛋,4,0,2024-01-22
-1,全国,SC0014,日耗品,19371,胶带,4,0,2024-01-22
-1,全国,SC0006,原料,8094,百香果果汁,4,0,2024-01-22
-1,全国,SC0002,器具类,28413,小奥半熟芝士模型,4,0,2024-01-22
-1,全国,SC0003,轻食,11496,紫米紫薯包,4,0,2024-01-22
-1,全国,SC0003,轻食,20892,火龙果蓝莓芝士软欧包（面包）,4,0,2024-01-22
-1,全国,SC0007,营销物料,28308,8月七夕活动窗贴202308,4,0,2024-01-22
-1,全国,SC0002,器具类,207,盎司杯（玻璃）,4,0,2024-01-22
-1,全国,SC0004,包装类,262,花纸托（产品试吃使用）,4,0,2024-01-22
-1,全国,SC0013,工服类,28057,外卖马甲XXXL,4,0,2024-01-22
-1,全国,SC0003,轻食,614,夏威夷菠萝火腿卷,4,0,2024-01-22
-1,全国,SC0014,日耗品,886,食品自封袋(11号)28*40厘米/100个*20袋/箱,3,1,2024-01-22
-1,全国,SC0007,营销物料,27953,金奖豆立牌202303,3,1,2024-01-22
-1,全国,SC0014,日耗品,225,价枪纸,4,0,2024-01-22
-1,全国,SC0007,营销物料,28063,4月营销活动B窗贴202304,4,0,2024-01-22
-1,全国,SC0007,营销物料,28540,活动贴纸刮刮乐202401,3,0,2024-01-22
-1,全国,SC0004,包装类,27855,SGP-PP防回流塞,3,1,2024-01-22
-1,全国,SC0002,器具类,7842,珍珠漏勺,4,0,2024-01-22
-1,全国,SC0002,器具类,829,亚克力多功能收纳盒,3,1,2024-01-22
-1,全国,SC0013,工服类,27890,长袖衬衫-3XL,4,0,2024-01-22
-1,全国,SC0006,原料,423,桂花风味糖浆,4,0,2024-01-22
-1,全国,SC0006,原料,25834,0卡西梅风味饮料浓浆,4,0,2024-01-22
-1,全国,SC0006,原料,28473,花魁罐装-100g,3,0,2024-01-22
-1,全国,SC0006,原料,3907,红茶拿铁（固体饮料）,4,0,2024-01-22
-1,全国,SC0003,轻食,7268,​火腿鲜蔬酥皮三明治,4,0,2024-01-22
-1,全国,SC0006,原料,11503,樱花风味糖浆,4,0,2024-01-22
-1,全国,SC0006,原料,23334,5kg-厚乳,4,0,2024-01-22
-1,全国,SC0002,器具类,453,子弹头商用垃圾桶 52L,3,1,2024-01-22
-1,全国,SC0007,营销物料,28499,代言人人形立牌202311,4,0,2024-01-22
-1,全国,SC0002,器具类,215,塑料1/2份数盆浸泡盆,3,1,2024-01-22
-1,全国,SC0003,轻食,27360,榴莲半熟芝士蛋糕,4,0,2024-01-22
-1,全国,SC0013,工服类,8164,围裙（小鹿茶）,4,0,2024-01-22
-1,全国,SC0003,轻食,11489,核桃包,4,0,2024-01-22
-1,全国,SC0002,器具类,100,电子温度计,3,1,2024-01-22
-1,全国,SC0015,零食,4236,乌干达芒果干,4,0,2024-01-22
-1,全国,SC0003,轻食,11664,樱花风味大福,4,0,2024-01-22
-1,全国,SC0003,轻食,28239,黄油葡萄干司康,1,0,2024-01-22
-1,全国,SC0006,原料,6057,大红袍茶饮料,4,0,2024-01-22
-1,全国,SC0014,日耗品,10915,咖啡机牛奶系统清洗剂（碱性）400g/瓶,4,0,2024-01-22
-1,全国,SC0007,营销物料,25771,北京消费季贴纸202204,4,0,2024-01-22
-1,全国,SC0003,轻食,846,蛋香火腿芝士三明治,4,0,2024-01-22
-1,全国,SC0014,日耗品,8584,LOGO贴-小鹿茶,4,0,2024-01-22
-1,全国,SC0006,原料,27500,埃塞俄比亚瑰夏咖啡豆,2,0,2024-01-22
-1,全国,SC0013,工服类,506,男装保暖衬衫L,4,0,2024-01-22
-1,全国,SC0006,原料,11139,植脂乳,4,0,2024-01-22
-1,全国,SC0003,轻食,20713,烟熏鸡肉贝果,4,0,2024-01-22
-1,全国,SC0013,工服类,27896,长袖衬衫-S,4,0,2024-01-22
-1,全国,SC0002,器具类,981,莫林1L糖浆手压泵,3,1,2024-01-22
-1,全国,SC0002,器具类,11615,零食展示架A款-30*25*37cm,4,0,2024-01-22
-1,全国,SC0006,原料,5924,全脂牛奶,4,0,2024-01-22
-1,全国,SC0003,轻食,28375,栗子蒙布朗蛋糕（糕点）,4,0,2024-01-22
-1,全国,SC0006,原料,3865,香蕉味糖浆,4,0,2024-01-22
-1,全国,SC0006,原料,25260,白巧克力风味冰沙粉（风味固体饮料）,4,0,2024-01-22
-1,全国,SC0007,营销物料,27621,活动贴纸202210,4,0,2024-01-22
-1,全国,SC0002,器具类,117,铝制多用手柄（配重型五面地刷）,4,0,2024-01-22
-1,全国,SC0007,营销物料,25505,广发银行跳跳卡202204,4,0,2024-01-22
4001,北京仓库,SC0006,原料,8,蔓越莓干,4,0,2024-01-22
4001,北京仓库,SC0006,原料,18,桂花果茶,4,0,2024-01-22
4001,北京仓库,SC0006,原料,21,太古糖水,4,0,2024-01-22
4001,北京仓库,SC0006,原料,22,优质白砂糖,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,23,圆头温度计,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,24,电子计时器白色,3,1,2024-01-22
4001,北京仓库,SC0002,器具类,25,方形黑色酒吧垫（小）,3,1,2024-01-22
4001,北京仓库,SC0002,器具类,27,奶缸,3,1,2024-01-22
4001,北京仓库,SC0006,原料,29,可可粉,4,0,2024-01-22
4001,北京仓库,SC0006,原料,32,草莓颗粒果酱,4,0,2024-01-22
4001,北京仓库,SC0006,原料,34,芒果果酱,4,0,2024-01-22
4001,北京仓库,SC0006,原料,35,宇治抹茶绿妃,4,0,2024-01-22
4001,北京仓库,SC0006,原料,37,树莓颗粒果酱,4,0,2024-01-22
4001,北京仓库,SC0006,原料,38,西番莲颗粒果酱,4,0,2024-01-22
4001,北京仓库,SC0006,原料,41,柑橘味糖浆,4,0,2024-01-22
4001,北京仓库,SC0006,原料,42,焦糖味糖浆,4,0,2024-01-22
4001,北京仓库,SC0006,原料,43,接骨木味糖浆,4,0,2024-01-22
4001,北京仓库,SC0006,原料,44,玫瑰味糖浆,4,0,2024-01-22
4001,北京仓库,SC0006,原料,46,青柠味糖浆,4,0,2024-01-22
4001,北京仓库,SC0006,原料,47,西番莲味糖浆,4,0,2024-01-22
4001,北京仓库,SC0006,原料,49,香草味糖浆,3,0,2024-01-22
4001,北京仓库,SC0006,原料,50,榛子味糖浆,4,0,2024-01-22
4001,北京仓库,SC0006,原料,52,咖啡豆,3,0,2024-01-22
4001,北京仓库,SC0003,轻食,58,蓝莓软芯麦芬,4,0,2024-01-22
4001,北京仓库,SC0004,包装类,72,手提袋,3,1,2024-01-22
4001,北京仓库,SC0004,包装类,79,单支吸管细,4,0,2024-01-22
4001,北京仓库,SC0004,包装类,80,单支吸管粗,4,1,2024-01-22
4001,北京仓库,SC0004,包装类,81,蛋糕盒,4,0,2024-01-22
4001,北京仓库,SC0004,包装类,82,木质搅拌棒,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,84,外包箱,3,1,2024-01-22
4001,北京仓库,SC0014,日耗品,85,保质期贴纸星期一,4,0,2024-01-22
4001,北京仓库,SC0014,日耗品,86,保质期贴纸星期二,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,87,5加仑分配器,3,1,2024-01-22
4001,北京仓库,SC0014,日耗品,88,保质期贴纸星期三,4,0,2024-01-22
4001,北京仓库,SC0014,日耗品,89,保质期贴纸星期四,4,0,2024-01-22
4001,北京仓库,SC0014,日耗品,91,保质期贴纸星期五,4,0,2024-01-22
4001,北京仓库,SC0014,日耗品,92,保质期贴纸星期六,4,0,2024-01-22
4001,北京仓库,SC0014,日耗品,93,保质期贴纸星期日,4,0,2024-01-22
4001,北京仓库,SC0014,日耗品,95,ELITE110易丽110机用洗涤剂10,4,0,2024-01-22
4001,北京仓库,SC0014,日耗品,97,ELITE150易丽150机用催干剂液体,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,98,玻璃糖压瓶,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,100,电子温度计,3,1,2024-01-22
4001,北京仓库,SC0002,器具类,101,两用不锈钢量勺连叉,3,1,2024-01-22
4001,北京仓库,SC0014,日耗品,104,GREASELIFT油立克高效非腐蚀性除,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,107,0.5TBSP不锈钢长柄量勺,3,1,2024-01-22
4001,北京仓库,SC0014,日耗品,108,棉抹布,4,0,2024-01-22
4001,北京仓库,SC0006,原料,109,冰沙粉芒果百香果口味,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,110,不锈钢食品夹,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,111,手压喷壶,4,0,2024-01-22
4001,北京仓库,SC0006,原料,113,沙司焦糖口味,3,0,2024-01-22
4001,北京仓库,SC0002,器具类,114,塑料垃圾铲带灰扫帚,3,1,2024-01-22
4001,北京仓库,SC0002,器具类,116,重型五面地刷,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,117,铝制多用手柄（配重型五面地刷）,4,0,2024-01-22
4001,北京仓库,SC0014,日耗品,119,小心地滑牌,3,1,2024-01-22
4001,北京仓库,SC0006,原料,120,樱花青茶,4,0,2024-01-22
4001,北京仓库,SC0014,日耗品,121,标准垃圾袋,3,1,2024-01-22
4001,北京仓库,SC0002,器具类,122,脚踏垃圾桶,3,1,2024-01-22
4001,北京仓库,SC0002,器具类,123,吧台垃圾桶,3,1,2024-01-22
4001,北京仓库,SC0014,日耗品,125,橡胶加长手套,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,126,铝合金四阶直马梯,3,1,2024-01-22
4001,北京仓库,SC0002,器具类,127,台面抽型纸巾盒,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,128,奶泡勺,3,1,2024-01-22
4001,北京仓库,SC0015,零食,10299,榴莲捉腰记,4,0,2024-01-22
4001,北京仓库,SC0015,零食,10313,海苔味/番茄味饼干条,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,10460,储物箱,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,10474,空瓶（食品级二氧化碳）,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,10481,全脂牛奶转接头,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,10488,全脂牛奶转接头底座,4,0,2024-01-22
4001,北京仓库,SC0004,包装类,10551,无菌纸罐,4,0,2024-01-22
4001,北京仓库,SC0006,原料,10558,黑果枸杞茶,4,0,2024-01-22
4001,北京仓库,SC0006,原料,10565,桂花味晶钻（果冻）,4,0,2024-01-22
4001,北京仓库,SC0015,零食,10614,盐焗混合坚果60g,4,0,2024-01-22
4001,北京仓库,SC0015,零食,10649,桃子味软糖,4,0,2024-01-22
4001,北京仓库,SC0015,零食,10677,乐事原味薯片,4,0,2024-01-22
4001,北京仓库,SC0015,零食,10684,乐事黄瓜味薯片,4,0,2024-01-22
4001,北京仓库,SC0015,零食,10691,无核西梅干,4,0,2024-01-22
4001,北京仓库,SC0015,零食,10719,酱卤牛肉五香味,4,0,2024-01-22
4001,北京仓库,SC0014,日耗品,10880,含氯消毒粉,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,10887,万向轮拉车,4,0,2024-01-22
4001,北京仓库,SC0014,日耗品,10894,消毒片,4,0,2024-01-22
4001,北京仓库,SC0004,包装类,10901,4oz热饮杯,4,0,2024-01-22
4001,北京仓库,SC0014,日耗品,10915,咖啡机牛奶系统清洗剂（碱性）400g/瓶,4,0,2024-01-22
4001,北京仓库,SC0015,零食,10922,黑巧克力威化,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,10936,体温计,4,0,2024-01-22
4001,北京仓库,SC0014,日耗品,10943,口罩,3,1,2024-01-22
4001,北京仓库,SC0014,日耗品,10964,酒精棉,4,0,2024-01-22
4001,北京仓库,SC0006,原料,10985,阿萨姆奶茶风味固体饮料,4,0,2024-01-22
4001,北京仓库,SC0006,原料,10992,蜜桃乌龙奶茶风味固体饮料,4,0,2024-01-22
4001,北京仓库,SC0006,原料,10999,锡兰奶茶风味固体饮料,4,0,2024-01-22
4001,北京仓库,SC0006,原料,11139,植脂乳,4,0,2024-01-22
4001,北京仓库,SC0015,零食,11286,奶油味3+2,4,0,2024-01-22
4001,北京仓库,SC0006,原料,11321,果冻粉风味固体饮料,4,0,2024-01-22
4001,北京仓库,SC0006,原料,11328,椰子风味固体饮料,4,0,2024-01-22
4001,北京仓库,SC0015,零食,11349,Dole香蕉脆片,4,0,2024-01-22
4001,北京仓库,SC0015,零食,11356,黄桃果肉果汁杯,4,0,2024-01-22
4001,北京仓库,SC0015,零食,11363,奶酪味夹心饼干,4,0,2024-01-22
4001,北京仓库,SC0015,零食,11370,烧烤味玉米片,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,11377,红外线体温计,4,0,2024-01-22
4001,北京仓库,SC0006,原料,11412,草莓汁饮料浓浆（果酱）,4,0,2024-01-22
4001,北京仓库,SC0003,轻食,11433,樱花味草莓流心羊角,4,0,2024-01-22
4001,北京仓库,SC0015,零食,11475,益达草莓味,4,0,2024-01-22
4001,北京仓库,SC0003,轻食,11482,土豆烧肉包,4,0,2024-01-22
4001,北京仓库,SC0003,轻食,11489,核桃包,4,0,2024-01-22
4001,北京仓库,SC0003,轻食,11496,紫米紫薯包,4,0,2024-01-22
4001,北京仓库,SC0006,原料,11503,樱花风味糖浆,4,0,2024-01-22
4001,北京仓库,SC0006,原料,11510,有机酸牛奶,4,0,2024-01-22
4001,北京仓库,SC0006,原料,11517,桃味果冻,4,0,2024-01-22
4001,北京仓库,SC0006,原料,11559,菊花罗汉果植物饮料,4,0,2024-01-22
4001,北京仓库,SC0006,原料,11566,梨罐头,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,11573,PC盎司杯144个/箱,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,11580,不锈钢茶桶架（高40cm）,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,11587,不锈钢茶桶架（高49cm）,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,11594,打蛋器（粗线）-18寸,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,11601,垃圾桶（有害垃圾-红色）8L,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,11608,瑞即购-组合柜-干湿垃圾桶,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,11615,零食展示架A款-30*25*37cm,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,11622,塑料冷水壶-5L,3,1,2024-01-22
4001,北京仓库,SC0014,日耗品,11629,一次性PVC手套（M）100只*10盒/箱,3,1,2024-01-22
4001,北京仓库,SC0014,日耗品,11636,自封袋（11号）28*40厘米,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,11643,塑料量杯250ml,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,11650,塑料量杯2000ml,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,11657,0.5TSP不锈钢长柄量勺,3,1,2024-01-22
4001,北京仓库,SC0003,轻食,11664,樱花风味大福,4,0,2024-01-22
4001,北京仓库,SC0003,轻食,11671,抹茶风味大福,4,0,2024-01-22
4001,北京仓库,SC0015,零食,11678,燕麦曲奇,4,0,2024-01-22
4001,北京仓库,SC0015,零食,11685,巧克力味曲奇,3,0,2024-01-22
4001,北京仓库,SC0014,日耗品,11692,瑞即购-物料贴纸套装,4,0,2024-01-22
4001,北京仓库,SC0014,日耗品,11818,瑞即购-免过水洗手消毒液500ML,4,0,2024-01-22
4001,北京仓库,SC0006,原料,12805,鸡蛋布丁果冻粉（风味固体饮料）,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,12826,马科途拉车（爬坡轮）,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,12931,物流周转箱(可折叠),4,0,2024-01-22
4001,北京仓库,SC0014,日耗品,13008,咖啡机系统清洁药片,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,13057,塑料量杯500ml,3,1,2024-01-22
4001,北京仓库,SC0002,器具类,13064,塑料量杯100ml,3,1,2024-01-22
4001,北京仓库,SC0002,器具类,13071,1TBSP不锈钢长柄量勺,3,1,2024-01-22
4001,北京仓库,SC0002,器具类,13078,1TSP不锈钢长柄量勺,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,13085,PC1/6份数盆（深）,3,1,2024-01-22
4001,北京仓库,SC0002,器具类,13092,不锈钢1/9份数盆（深）,3,1,2024-01-22
4001,北京仓库,SC0002,器具类,13099,方形黑色酒吧垫（大）,3,1,2024-01-22
4001,北京仓库,SC0002,器具类,13106,疏网孔调味瓶（新）,4,0,2024-01-22
4001,北京仓库,SC0002,器具类,13113,长方密封夹（新）,3,1,2024-01-22
4001,北京仓库,SC0002,器具类,13120,珍珠煮锅带盖小号-Ф200×H200MM,4,0,2024-01-22
4001,北京仓库,SC0014,日耗品,13127,30L垃圾袋黄色（50个/袋）,3,1,2024-01-22
4001,北京仓库,SC0014,日耗品,13134,绿色棉抹布-1X20条/包,3,1,2024-01-22
4001,北京仓库,SC0014,日耗品,13141,红色棉抹布-1X20条/包,3,1,2024-01-22
4001,北京仓库,SC0014,日耗品,13148,蓝色棉抹布-1X20条/包,3,1,2024-01-22
4001,北京仓库,SC0014,日耗品,13155,咖啡机牛奶系统清洗剂（酸性）100g/瓶,4,0,2024-01-22
4001,北京仓库,SC0014,日耗品,13162,橡胶加长手套（红）,3,1,2024-01-22
4001,北京仓库,SC0014,日耗品,13169,橡胶加长手套（绿）,3,1,2024-01-22
4001,北京仓库,SC0014,日耗品,13176,手消毒液,4,0,2024-01-22
4001,北京仓库,SC0007,营销物料,13183,玻璃贴（咖啡）-BLT202004002,4,0,2024-01-22
4001,北京仓库,SC0015,零食,13239,芝芝草莓扁桃仁,4,0,2024-01-22
4001,北京仓库,SC0015,零食,13246,芝芝草莓腰果仁,4,0,2024-01-22
4001,北京仓库,SC0015,零食,13253,芝芝草莓榛子仁,4,0,2024-01-22
4001,北京仓库,SC0015,零食,13260,椰香腰果仁,4,0,2024-01-22
4001,北京仓库,SC0015,零食,13267,椰香扁桃仁,4,0,2024-01-22
4001,北京仓库,SC0015,零食,13274,瑞幸每日坚果（混合果粒）,3,0,2024-01-22
4001,北京仓库,SC0006,原料,13603,芋头紫薯泥罐头,4,0,2024-01-22
4001,北京仓库,SC0003,轻食,13715,冲绳黑糖风味厚切,4,0,2024-01-22
